genre,score,pub_date,name,title,year
Rock,4.8,2019-04-26 05:00:00,King Gizzard & The Lizard Wizard,Fishing for Fishies,2019
Rock,6.7,2019-08-17 05:00:00,King Gizzard & The Lizard Wizard,Infest the Rats’ Nest,2019
Rock,7.5,2017-08-31 05:00:00,King Gizzard & The Lizard Wizard,Sketches of Brunswick East,2017
Rock,7.5,2017-08-31 05:00:00,Mild High Club,Sketches of Brunswick East,2017
Rap,8.0,2016-06-21 05:00:00,YG,Still Brazy,2016
Rap,7.2,2016-12-01 06:00:00,YG,Red Friday,2016
Rap,8.1,2014-03-26 06:00:00,YG,My Krazy Life,2014
Rap,6.6,2021-05-25 04:00:00,YG,Kommunity Service,2021
Rap,6.6,2021-05-25 04:00:00,Mozzy,Kommunity Service,2021
Rap,6.5,2018-08-06 05:00:00,YG,Stay Dangerous,2018
Rap,7.2,2019-05-24 05:00:00,YG,4REAL 4REAL,2019
Experimental,7.7,2004-02-03 06:00:04,Ween,All Request Live,2004
Rock,7.7,2004-02-03 06:00:04,Ween,All Request Live,2004
Experimental,8.0,2000-04-30 05:00:01,Ween,White Pepper,2000
Rock,8.0,2000-04-30 05:00:01,Ween,White Pepper,2000
Experimental,7.7,2003-08-13 05:00:02,Ween,quebec,2003
Rock,7.7,2003-08-13 05:00:02,Ween,quebec,2003
Experimental,7.6,2005-09-21 06:00:03,Ween,"Shinola, Vol. 1",2005
Rock,7.6,2005-09-21 06:00:03,Ween,"Shinola, Vol. 1",2005
Experimental,6.2,2007-10-22 06:00:01,Ween,La Cucaracha,2007
Rock,6.2,2007-10-22 06:00:01,Ween,La Cucaracha,2007
Experimental,5.2,2007-07-12 06:00:02,Ween,The Friends EP,2007
Rock,5.2,2007-07-12 06:00:02,Ween,The Friends EP,2007
Experimental,7.5,2006-10-26 06:00:02,Tony Conrad,Joan of Arc,2006
Rock,7.5,2006-10-26 06:00:02,Tony Conrad,Joan of Arc,2006
Experimental,6.4,2005-09-20 05:00:04,Tony Conrad,Bryant Park Moratorium Rally (1969),2005
Rock,6.4,2005-09-20 05:00:04,Tony Conrad,Bryant Park Moratorium Rally (1969),2005
Rock,8.1,2000-04-30 05:00:08,Tony Conrad,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Experimental,8.1,2000-04-30 05:00:08,Tony Conrad,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Rock,8.1,2000-04-30 05:00:08,John Cale,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Experimental,8.1,2000-04-30 05:00:08,John Cale,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Rock,8.1,2000-04-30 05:00:08,Angus Maclise,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Experimental,8.1,2000-04-30 05:00:08,Angus Maclise,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Rock,8.1,2000-04-30 05:00:08,La Monte Young,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Experimental,8.1,2000-04-30 05:00:08,La Monte Young,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Rock,8.1,2000-04-30 05:00:08,Marian Zazeela,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Experimental,8.1,2000-04-30 05:00:08,Marian Zazeela,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",2000
Experimental,9.6,2009-01-05 06:00:01,Animal Collective,Merriweather Post Pavilion,2009
Experimental,7.4,2012-09-04 06:00:00,Animal Collective,Centipede Hz,2012
Experimental,7.3,2017-05-11 05:00:00,Animal Collective,Meeting of the Waters EP,2017
Experimental,6.7,2013-06-03 06:00:01,Animal Collective,Monkey Been to Burntown EP,2013
Experimental,6.1,2017-02-17 06:00:00,Animal Collective,The Painters EP,2017
Experimental,7.1,2007-01-25 06:00:00,Animal Collective,People EP,2007
Experimental,3.9,2001-07-01 06:00:01,Animal Collective,Danse Manatee,2001
Experimental,8.9,2000-08-01 06:00:01,Animal Collective,"Spirit They're Gone, Spirit They've Vanished",2000
Experimental,7.5,2009-05-18 06:00:00,Animal Collective,Animal Crack Box,2009
Experimental,8.6,2003-06-17 05:00:01,Animal Collective,Here Comes the Indian,2003
Experimental,9.0,2005-10-17 05:00:01,Animal Collective,Feels,2005
Experimental,7.2,2010-01-14 06:00:00,Animal Collective,Campfire Songs,2010
Experimental,6.2,2016-02-16 06:00:00,Animal Collective,Painting With,2016
Experimental,8.9,2004-05-02 05:00:01,Animal Collective,Sung Tongs,2004
Experimental,9.3,2007-09-10 06:00:01,Animal Collective,Strawberry Jam,2007
Experimental,8.9,2009-11-25 06:00:00,Animal Collective,Fall Be Kind EP,2009
Experimental,8.4,2005-05-15 05:00:00,Animal Collective,Prospect Hummer EP,2005
Rock,8.4,2005-05-15 05:00:00,Animal Collective,Prospect Hummer EP,2005
Experimental,8.4,2005-05-15 05:00:00,Vashti Bunyan,Prospect Hummer EP,2005
Rock,8.4,2005-05-15 05:00:00,Vashti Bunyan,Prospect Hummer EP,2005
Experimental,7.4,2019-11-28 06:00:00,Animal Collective,Ballet Slippers,2019
Experimental,6.9,2018-08-16 05:00:00,Animal Collective,Tangerine Reef,2018
Experimental,7.3,2008-05-06 06:00:01,Animal Collective,Water Curses EP,2008
Experimental,7.1,2003-03-31 06:00:03,Animal Collective,Campfire Songs,2003
Electronic,5.7,2012-03-13 06:00:03,Spoek Mathambo,Father Creeper,2012
Electronic,7.1,2012-06-15 06:00:02,Sébastien Tellier,My God Is Blue,2012
Rock,7.1,2012-06-15 06:00:02,Sébastien Tellier,My God Is Blue,2012
Electronic,7.4,2014-06-06 06:00:03,Sébastien Tellier,L'Aventura,2014
Rock,7.4,2014-06-06 06:00:03,Sébastien Tellier,L'Aventura,2014
Electronic,6.3,2013-11-07 06:00:01,Sébastien Tellier,Confection,2013
Rock,6.3,2013-11-07 06:00:01,Sébastien Tellier,Confection,2013
Electronic,7.3,2008-05-12 06:00:04,Sébastien Tellier,Sexuality,2008
Rock,7.3,2008-05-12 06:00:04,Sébastien Tellier,Sexuality,2008
Electronic,6.0,2020-05-29 05:00:00,Sébastien Tellier,Domesticated,2020
Rock,6.0,2020-05-29 05:00:00,Sébastien Tellier,Domesticated,2020
Electronic,3.8,2002-01-23 06:00:02,Sébastien Tellier,L'Incroyable Vérité,2002
Rock,3.8,2002-01-23 06:00:02,Sébastien Tellier,L'Incroyable Vérité,2002
Metal,7.6,2008-03-17 05:00:02,Ghost,Overture: Live in Nippon Yusen Soko 2006,2008
Metal,8.7,1999-03-30 06:00:02,Ghost,Snuffbox Immanence,1999
Metal,5.7,1999-03-30 06:00:00,Ghost,"Tune In, Turn On, Free Tibet",1999
Metal,8.0,2007-02-05 06:00:03,Ghost,In Stormy Nights,2007
Metal,8.7,2004-01-28 06:00:03,Ghost,Hypnotic Underworld,2004
Metal,8.5,2005-03-31 06:00:05,Ghost,Metamorphosis: Ghost Chronicles 1984-2004,2005
Rock,8.0,2006-03-09 06:00:02,Blondie,Greatest Hits: Sound and Vision,2006
Rock,9.7,2008-08-01 05:00:00,Blondie,Parallel Lines: Deluxe Edition,2008
Rock,6.7,2017-05-11 05:00:00,Blondie,Pollinator,2017
Electronic,7.7,2019-03-23 05:00:00,Laurel Halo,DJ-Kicks,2019
Electronic,7.2,2013-05-21 06:00:01,Laurel Halo,Behind the Green Door EP,2013
Electronic,8.2,2017-06-28 05:00:00,Laurel Halo,Dust,2017
Electronic,8.0,2018-07-17 05:00:00,Laurel Halo,Raw Silk Uncut Wood,2018
Electronic,7.4,2013-10-30 06:00:01,Laurel Halo,Chance of Rain,2013
Electronic,8.0,2012-06-07 06:00:00,Laurel Halo,Quarantine,2012
Electronic,5.8,2011-06-27 06:00:03,Laurel Halo,Hour Logic EP,2011
Rap,7.2,2020-05-28 05:00:00,Gunna,WUNNA,2020
Rap,5.2,2018-02-09 06:00:00,Gunna,Drip Season 3,2018
Rap,6.7,2019-02-27 06:00:00,Gunna,Drip or Drown 2,2019
Rap,6.7,2021-04-26 04:00:00,Gunna,Slime Language 2,2021
Rap,6.7,2021-04-26 04:00:00,Young Thug,Slime Language 2,2021
Rap,6.7,2021-04-26 04:00:00,Young Stoner Life,Slime Language 2,2021
Metal,3.9,2011-11-08 06:00:04,Misfits,The Devil's Rain,2011
Electronic,6.3,2010-02-04 06:00:02,The Album Leaf,A Chorus of Storytellers,2010
Rock,6.3,2010-02-04 06:00:02,The Album Leaf,A Chorus of Storytellers,2010
Electronic,5.9,2001-10-16 05:00:02,The Album Leaf,One Day I'll Be on Time,2001
Rock,5.9,2001-10-16 05:00:02,The Album Leaf,One Day I'll Be on Time,2001
Electronic,7.6,2005-05-31 05:00:04,The Album Leaf,Seal Beach EP,2005
Rock,7.6,2005-05-31 05:00:04,The Album Leaf,Seal Beach EP,2005
Electronic,7.9,2004-07-06 06:00:01,The Album Leaf,In a Safe Place,2004
Rock,7.9,2004-07-06 06:00:01,The Album Leaf,In a Safe Place,2004
Electronic,6.8,2006-09-22 06:00:05,The Album Leaf,Into the Blue Again,2006
Rock,6.8,2006-09-22 06:00:05,The Album Leaf,Into the Blue Again,2006
Rock,8.6,2008-10-22 06:00:01,Bob Dylan,"The Bootleg Series, Vol. 8: Tell Tale Signs: Rare and Unreleased 1986-2006",2008
Rock,6.4,2016-05-23 05:00:00,Bob Dylan,Fallen Angels,2016
Rock,8.1,2017-11-04 05:00:00,Bob Dylan,Trouble No More: The Bootleg Series Vol. 13 / 1979-1981,2017
Rock,9.1,2004-04-12 05:00:02,Bob Dylan,"The Bootleg Series, Vol. 6: Live 1964: Concert at Philharmonic Hall",2004
Rock,6.8,2012-09-13 06:00:00,Bob Dylan,Tempest,2012
Rock,6.8,2009-10-26 06:00:01,Bob Dylan,Christmas in the Heart,2009
Rock,9.0,2020-06-18 05:00:00,Bob Dylan,Rough and Rowdy Ways,2020
Rock,8.3,2006-08-29 06:00:01,Bob Dylan,Modern Times,2006
Rock,5.4,2009-04-30 06:00:00,Bob Dylan,Together Through Life,2009
Rock,6.2,2015-02-03 06:00:00,Bob Dylan,Shadows in the Night,2015
Rock,8.0,2019-11-08 06:00:00,Bob Dylan,"Travelin’ Thru, Featuring Johnny Cash: The Bootleg Series Vol. 15",2019
Rock,1.3,2007-10-04 06:00:01,Bob Dylan,DYLAN,2007
Rock,6.5,2017-04-06 05:00:00,Bob Dylan,Triplicate,2017
Rock,9.3,2005-09-05 06:00:02,Bob Dylan,No Direction Home: The Soundtrack: The Bootleg Series Vol. 7,2005
Rock,6.3,2011-04-12 06:00:02,Bob Dylan,In Concert: Brandeis University 1963,2011
Rock,6.3,1999-11-02 06:00:02,Unrest,Malcolm X Park,1999
Rock,6.5,1999-11-02 06:00:04,Unrest,Kustom Karnal Blackxploitation,1999
Rock,1.0,2007-03-20 06:00:02,The Stooges,The Weirdness,2007
Rock,7.3,2020-08-11 05:00:00,The Stooges,"Live at Goose Lake: August 8th, 1970",2020
Electronic,6.8,2010-04-21 06:00:04,Mark Sultan,$,2010
Rock,6.8,2010-04-21 06:00:04,Mark Sultan,$,2010
Electronic,7.5,2007-10-12 05:00:02,Mark Sultan,The Sultanic Verses,2007
Rock,7.5,2007-10-12 05:00:02,Mark Sultan,The Sultanic Verses,2007
Electronic,5.8,2011-10-18 06:00:04,Mark Sultan,Whatever/Whenever,2011
Rock,5.8,2011-10-18 06:00:04,Mark Sultan,Whatever/Whenever,2011
Rock,8.3,2003-12-04 06:00:03,Franz Ferdinand,Darts of Pleasure EP,2003
Rock,9.1,2004-03-08 06:00:03,Franz Ferdinand,Franz Ferdinand,2004
Rock,5.4,2013-08-26 06:00:00,Franz Ferdinand,"Right Thoughts, Right Words, Right Action",2013
Rock,6.4,2009-06-04 06:00:00,Franz Ferdinand,Blood,2009
Rock,6.9,2018-02-08 06:00:00,Franz Ferdinand,Always Ascending,2018
Rock,7.3,2009-01-26 06:00:01,Franz Ferdinand,Tonight,2009
Rock,8.3,2005-10-02 05:00:01,Franz Ferdinand,You Could Have It So Much Better... With Franz Ferdinand,2005
Jazz,8.0,2019-10-02 05:00:00,Tyshawn Sorey,The Adornment of Time,2019
Jazz,8.0,2019-10-02 05:00:00,Marilyn Crispell,The Adornment of Time,2019
Experimental,7.4,2020-01-29 06:00:00,Tyshawn Sorey,Invisible Ritual,2020
Jazz,7.4,2020-01-29 06:00:00,Tyshawn Sorey,Invisible Ritual,2020
Experimental,7.4,2020-01-29 06:00:00,Jennifer Curtis,Invisible Ritual,2020
Jazz,7.4,2020-01-29 06:00:00,Jennifer Curtis,Invisible Ritual,2020
Jazz,7.6,2017-08-15 05:00:00,Tyshawn Sorey,Verisimilitude,2017
Metal,7.8,2021-12-06 05:00:00,Dream Unending,Tide Turns Eternal,2021
Experimental,6.2,2000-03-31 06:00:07,Richard Youngs,Making Paper,2000
Rock,6.2,2000-03-31 06:00:07,Richard Youngs,Making Paper,2000
Experimental,7.8,2010-07-22 06:00:02,Richard Youngs,Beyond the Valley of Ultrahits,2010
Rock,7.8,2010-07-22 06:00:02,Richard Youngs,Beyond the Valley of Ultrahits,2010
Experimental,7.0,2012-01-24 06:00:04,Richard Youngs,Amaranthine,2012
Rock,7.0,2012-01-24 06:00:04,Richard Youngs,Amaranthine,2012
Experimental,6.9,2004-08-22 06:00:04,Richard Youngs,River Through Howling Sky,2004
Rock,6.9,2004-08-22 06:00:04,Richard Youngs,River Through Howling Sky,2004
Experimental,7.4,2003-04-28 05:00:04,Richard Youngs,Airs of the Ear,2003
Rock,7.4,2003-04-28 05:00:04,Richard Youngs,Airs of the Ear,2003
Experimental,7.5,2021-10-07 04:00:00,Richard Youngs,CXXI,2021
Rock,7.5,2021-10-07 04:00:00,Richard Youngs,CXXI,2021
Experimental,7.0,2011-08-12 06:00:03,Richard Youngs,Amplifying Host,2011
Rock,7.0,2011-08-12 06:00:03,Richard Youngs,Amplifying Host,2011
Experimental,6.4,2002-05-02 05:00:01,Richard Youngs,May,2002
Rock,6.4,2002-05-02 05:00:01,Richard Youngs,May,2002
Experimental,7.7,2009-11-02 06:00:04,Richard Youngs,Under Stellar Steam,2009
Rock,7.7,2009-11-02 06:00:04,Richard Youngs,Under Stellar Steam,2009
Experimental,7.4,2008-03-14 06:00:04,Richard Youngs,Autumn Response,2008
Rock,7.4,2008-03-14 06:00:04,Richard Youngs,Autumn Response,2008
Experimental,6.8,2013-09-06 06:00:02,Richard Youngs,Summer Through My Mind,2013
Rock,6.8,2013-09-06 06:00:02,Richard Youngs,Summer Through My Mind,2013
Experimental,7.7,2006-01-05 06:00:02,Richard Youngs,The Naïve Shaman,2006
Rock,7.7,2006-01-05 06:00:02,Richard Youngs,The Naïve Shaman,2006
Experimental,7.5,2005-01-10 06:00:02,Richard Youngs,Advent,2005
Rock,7.5,2005-01-10 06:00:02,Richard Youngs,Advent,2005
Experimental,7.9,2001-11-06 06:00:02,Richard Youngs,Makoto Kawabata and Richard Youngs,2001
Rock,7.9,2001-11-06 06:00:02,Richard Youngs,Makoto Kawabata and Richard Youngs,2001
Experimental,7.9,2001-11-06 06:00:02,Makoto Kawabata,Makoto Kawabata and Richard Youngs,2001
Rock,7.9,2001-11-06 06:00:02,Makoto Kawabata,Makoto Kawabata and Richard Youngs,2001
Pop_and_RnB,6.2,2015-01-12 06:00:03,Niia,Breaking EP,2015
Electronic,6.2,2015-01-12 06:00:03,Niia,Breaking EP,2015
Pop_and_RnB,6.2,2015-01-12 06:00:03,The Range,Breaking EP,2015
Electronic,6.2,2015-01-12 06:00:03,The Range,Breaking EP,2015
Pop_and_RnB,7.1,2017-05-08 05:00:00,Niia,I,2017
Electronic,8.2,2013-10-31 06:00:00,The Range,Nonfiction,2013
Electronic,7.4,2014-03-26 06:00:01,The Range,Panasonic EP,2014
Electronic,8.0,2016-03-11 06:00:00,The Range,Potential,2016
Rap,5.3,2012-11-15 06:00:03,Freeway,Diamond In The Ruff,2012
Rap,7.6,2009-02-06 06:00:04,Freeway,Month of Madness,2009
Rap,7.7,2007-12-04 06:00:02,Freeway,Free at Last,2007
Rap,7.9,2014-09-25 06:00:02,Freeway,Highway Robbery,2014
Rap,7.9,2014-09-25 06:00:02,The Jacka,Highway Robbery,2014
Rap,6.5,2010-02-18 06:00:00,Freeway,The Stimulus Package,2010
Pop_and_RnB,6.5,2010-02-18 06:00:00,Freeway,The Stimulus Package,2010
Rap,6.5,2010-02-18 06:00:00,Jake One,The Stimulus Package,2010
Pop_and_RnB,6.5,2010-02-18 06:00:00,Jake One,The Stimulus Package,2010
Electronic,7.4,2014-04-11 06:00:00,Freeway,Broken Ankles EP,2014
Rap,7.4,2014-04-11 06:00:00,Freeway,Broken Ankles EP,2014
Electronic,7.4,2014-04-11 06:00:00,Girl Talk,Broken Ankles EP,2014
Rap,7.4,2014-04-11 06:00:00,Girl Talk,Broken Ankles EP,2014
Rap,4.7,2009-06-08 06:00:04,Freeway,Philadelphia Freeway 2,2009
Global,8.1,2014-02-10 06:00:01,Tinariwen,Emmaar,2014
Global,8.2,2017-02-18 06:00:00,Tinariwen,Elwan,2017
Global,8.1,2007-04-04 06:00:03,Tinariwen,Aman Iman: Water Is Life,2007
Global,7.6,2009-10-13 06:00:03,Tinariwen,Imidiwan: Companions,2009
Global,7.8,2011-08-29 06:00:02,Tinariwen,Tassili,2011
Rock,6.1,2020-03-25 05:00:00,Morrissey,I Am Not a Dog On a Chain,2020
Rock,5.9,2014-07-14 06:00:00,Morrissey,World Peace Is None of Your Business,2014
Rock,5.0,2009-11-03 06:00:00,Morrissey,Swords,2009
Rock,8.9,2004-05-19 05:00:00,Morrissey,You Are the Quarry,2004
Rock,6.1,2008-02-04 06:00:01,Morrissey,Greatest Hits,2008
Rock,5.7,2017-11-21 06:00:00,Morrissey,Low in High School,2017
Rock,8.1,2009-02-03 06:00:01,Morrissey,Years of Refusal,2009
Rock,8.0,2006-04-03 05:00:00,Morrissey,Ringleader of the Tormentors,2006
Rock,5.9,2019-05-25 05:00:00,Morrissey,California Son,2019
Rock,7.8,2005-03-31 06:00:03,Morrissey,Live at Earls Court,2005
Rock,7.6,2008-09-02 06:00:01,David Byrne,Everything That Happens Will Happen Today,2008
Electronic,7.6,2008-09-02 06:00:01,David Byrne,Everything That Happens Will Happen Today,2008
Rock,7.6,2008-09-02 06:00:01,Brian Eno,Everything That Happens Will Happen Today,2008
Electronic,7.6,2008-09-02 06:00:01,Brian Eno,Everything That Happens Will Happen Today,2008
Rock,5.0,2010-04-08 06:00:00,David Byrne,Here Lies Love,2010
Electronic,5.0,2010-04-08 06:00:00,David Byrne,Here Lies Love,2010
Rock,5.0,2010-04-08 06:00:00,Fatboy Slim,Here Lies Love,2010
Electronic,5.0,2010-04-08 06:00:00,Fatboy Slim,Here Lies Love,2010
Rock,5.9,2012-09-11 06:00:00,David Byrne,Love This Giant,2012
Rock,5.9,2012-09-11 06:00:00,St. Vincent,Love This Giant,2012
Rock,7.5,2007-10-16 05:00:00,David Byrne,Live From Austin TX,2007
Rock,5.8,2018-03-12 05:00:00,David Byrne,American Utopia,2018
Rock,8.0,2001-05-08 05:00:00,David Byrne,Look into the Eyeball,2001
Rock,5.5,2019-01-11 06:00:00,David Byrne,“…The Best Live Show of All Time” — NME EP,2019
Rock,7.6,2004-04-01 06:00:01,David Byrne,Grown Backwards,2004
Rock,7.9,2003-10-12 05:00:02,David Byrne,Lead Us Not into Temptation,2003
Electronic,6.2,2014-05-05 06:00:01,Brian Eno,Someday World,2014
Electronic,6.2,2014-05-05 06:00:01,Karl Hyde,Someday World,2014
Electronic,5.4,2001-09-19 05:00:02,Brian Eno,Drawn from Life,2001
Electronic,5.4,2001-09-19 05:00:02,DJ J. Peter Schwalm,Drawn from Life,2001
Electronic,8.0,2019-07-20 05:00:00,Brian Eno,Apollo: Atmospheres & Soundtracks - Extended Edition,2019
Electronic,6.6,2011-07-05 06:00:00,Brian Eno,Drums Between the Bells,2011
Jazz,6.6,2011-07-05 06:00:00,Brian Eno,Drums Between the Bells,2011
Electronic,6.6,2011-07-05 06:00:00,Rick Holland,Drums Between the Bells,2011
Jazz,6.6,2011-07-05 06:00:00,Rick Holland,Drums Between the Bells,2011
Electronic,7.4,2010-11-04 06:00:00,Brian Eno,Small Craft on a Milk Sea,2010
Electronic,8.5,2014-07-02 06:00:00,Brian Eno,High Life,2014
Electronic,8.5,2014-07-02 06:00:00,Karl Hyde,High Life,2014
Electronic,6.8,2020-08-18 05:00:00,Brian Eno,Luminous,2020
Experimental,6.8,2020-08-18 05:00:00,Brian Eno,Luminous,2020
Electronic,6.8,2020-08-18 05:00:00,Roger Eno,Luminous,2020
Experimental,6.8,2020-08-18 05:00:00,Roger Eno,Luminous,2020
Jazz,8.0,2017-12-18 06:00:00,Brian Eno,Finding Shore,2017
Electronic,8.0,2017-12-18 06:00:00,Brian Eno,Finding Shore,2017
Jazz,8.0,2017-12-18 06:00:00,Tom Rogerson,Finding Shore,2017
Electronic,8.0,2017-12-18 06:00:00,Tom Rogerson,Finding Shore,2017
Electronic,8.0,2018-05-07 05:00:00,Brian Eno,Music for Installations,2018
Electronic,8.0,2016-04-27 05:00:00,Brian Eno,The Ship,2016
Electronic,6.1,2005-06-13 06:00:43,Brian Eno,Another Day on Earth,2005
Electronic,7.7,2020-08-21 05:00:00,Brian Eno,Spinner,2020
Global,7.7,2020-08-21 05:00:00,Brian Eno,Spinner,2020
Rock,7.7,2020-08-21 05:00:00,Brian Eno,Spinner,2020
Electronic,7.7,2020-08-21 05:00:00,Jah Wobble,Spinner,2020
Global,7.7,2020-08-21 05:00:00,Jah Wobble,Spinner,2020
Rock,7.7,2020-08-21 05:00:00,Jah Wobble,Spinner,2020
Electronic,7.7,2017-01-04 06:00:00,Brian Eno,Reflection,2017
Electronic,8.0,2012-11-06 06:00:00,Brian Eno,Lux,2012
Experimental,5.8,2020-03-20 05:00:00,Brian Eno,Mixing Colours,2020
Electronic,5.8,2020-03-20 05:00:00,Brian Eno,Mixing Colours,2020
Experimental,5.8,2020-03-20 05:00:00,Roger Eno,Mixing Colours,2020
Electronic,5.8,2020-03-20 05:00:00,Roger Eno,Mixing Colours,2020
Electronic,5.9,2011-11-08 06:00:02,Brian Eno,Panic of Looking,2011
Jazz,5.9,2011-11-08 06:00:02,Brian Eno,Panic of Looking,2011
Electronic,5.9,2011-11-08 06:00:02,Rick Holland,Panic of Looking,2011
Jazz,5.9,2011-11-08 06:00:02,Rick Holland,Panic of Looking,2011
Rock,6.8,2014-05-20 06:00:01,Cold Cave,Full Cold Moon,2014
Electronic,6.8,2014-05-20 06:00:01,Cold Cave,Full Cold Moon,2014
Rock,7.7,2011-04-04 06:00:00,Cold Cave,Cherish the Light Years,2011
Electronic,7.7,2011-04-04 06:00:00,Cold Cave,Cherish the Light Years,2011
Rock,7.3,2010-06-24 06:00:01,Cold Cave,Life Magazine Remixes EP,2010
Electronic,7.3,2010-06-24 06:00:01,Cold Cave,Life Magazine Remixes EP,2010
Rock,6.5,2021-06-29 04:00:00,Cold Cave,Fate in Seven Lessons,2021
Electronic,6.5,2021-06-29 04:00:00,Cold Cave,Fate in Seven Lessons,2021
Rock,7.6,2009-08-26 06:00:02,Cold Cave,Love Comes Close,2009
Electronic,7.6,2009-08-26 06:00:02,Cold Cave,Love Comes Close,2009
Pop_and_RnB,7.3,2020-03-16 05:00:00,Anna Calvi,Hunted,2020
Pop_and_RnB,7.8,2011-03-01 06:00:01,Anna Calvi,Anna Calvi,2011
Pop_and_RnB,6.3,2014-07-22 06:00:02,Anna Calvi,Strange Weather EP,2014
Pop_and_RnB,7.8,2018-09-04 05:00:00,Anna Calvi,Hunter,2018
Pop_and_RnB,6.6,2013-11-20 06:00:02,Anna Calvi,One Breath,2013
Electronic,7.5,2005-08-01 06:00:02,Luke Vibert,Lover's Acid,2005
Electronic,7.6,2002-03-05 06:00:01,Luke Vibert,Nuggets: Luke Vibert's Selection,2002
Electronic,6.7,2000-01-25 06:00:00,Luke Vibert,Stop the Panic,2000
Electronic,7.2,2002-10-14 05:00:01,Luke Vibert,Further Nuggets: Luke Vibert's Selection,2002
Electronic,6.4,2015-10-23 06:00:03,Luke Vibert,Bizarster,2015
Electronic,7.3,2003-11-16 06:00:00,Luke Vibert,YosepH,2003
Folk_and_Country,7.5,2021-03-22 04:00:00,Loretta Lynn,Still Woman Enough,2021
Folk_and_Country,8.0,2016-03-03 06:00:00,Loretta Lynn,Full Circle,2016
Folk_and_Country,9.3,2004-04-29 05:00:00,Loretta Lynn,Van Lear Rose,2004
Folk_and_Country,7.0,2001-10-02 05:00:03,Tara Jane O’Neil,In the Sun Lines,2001
Folk_and_Country,6.2,2002-10-24 05:00:01,Tara Jane O’Neil,TJO TKO,2002
Folk_and_Country,7.9,2014-01-24 06:00:03,Tara Jane O’Neil,Where Shine New Lights,2014
Folk_and_Country,7.8,2009-05-06 06:00:03,Tara Jane O’Neil,A Ways Away,2009
Folk_and_Country,6.2,2000-01-18 06:00:00,Tara Jane O’Neil,Peregrine,2000
Folk_and_Country,3.5,2002-10-02 05:00:02,Tara Jane O’Neil,Music for a Meteor Shower,2002
Folk_and_Country,3.5,2002-10-02 05:00:02,Daniel Littleton,Music for a Meteor Shower,2002
Folk_and_Country,8.1,2007-01-04 06:00:03,Tara Jane O’Neil,In Circles,2007
Folk_and_Country,7.5,2017-04-26 05:00:00,Tara Jane O’Neil,Tara Jane O’Neil,2017
Rock,7.5,2018-09-22 05:00:00,The Chills,Snow Bound,2018
Rock,6.9,2015-10-23 06:00:01,The Chills,Silver Bullets,2015
Experimental,8.9,2004-02-01 06:00:01,Arthur Russell,The World of Arthur Russell,2004
Experimental,6.5,2009-04-30 06:00:01,Arthur Russell,The Sleeping Bag Sessions,2009
Experimental,7.9,2004-02-17 06:00:04,Arthur Russell,Calling Out of Context,2004
Experimental,8.2,2006-12-12 06:00:03,Arthur Russell,Springfield,2006
Experimental,7.5,2006-04-18 06:00:31,Arthur Russell,"First Thought, Best Thought",2006
Experimental,8.3,2008-10-29 06:00:02,Arthur Russell,Love Is Overtaking Me,2008
Rock,7.7,2007-11-28 06:00:03,Ungdomskulen,Cry-Baby,2007
Rock,5.2,2011-06-22 06:00:04,Ungdomskulen,Gimme Ten,2011
Pop_and_RnB,7.5,2011-09-07 06:00:04,Grimes,Geidi Primes,2011
Electronic,7.2,2011-05-19 06:00:04,Grimes,Darkbloom EP,2011
Pop_and_RnB,7.2,2011-05-19 06:00:04,Grimes,Darkbloom EP,2011
Electronic,7.2,2011-05-19 06:00:04,d’Eon,Darkbloom EP,2011
Pop_and_RnB,7.2,2011-05-19 06:00:04,d’Eon,Darkbloom EP,2011
Pop_and_RnB,8.5,2015-11-10 06:00:00,Grimes,Art Angels,2015
Pop_and_RnB,8.2,2020-02-21 06:00:00,Grimes,Miss Anthropocene,2020
